phonetic_transcription;wav_path;speaker
#p ll 'oh zh ac zz dz ic kk aa uw ss 'aa dd uc zz zh ee rr aa uw mm 'en ts ic dd 'an wn vv 'aa ll ic tt rd 'oh kk ac dz ic gg rd 'aa ss ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0494.wav;adriana
#p kk oo rx 'ee uw pp 'ee ll uc kk 'an pp uc in tt 'ee ij rr uc ic ss ic ee ss ff oo rf ss 'oo uw en pp rd oo tt ee zh 'ee rr uc en gg rd aa ss 'aa dd uc dd aa kk 'ee ll ic gg 'aa tt uc #c kk ic 'eh rr ac un kk aa nn 'aa lh ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0189.wav;adriana
#p uc rx 'ee ij ll ee 'an wn kk on ss ee gg 'ii uw rx ee uw nn 'ii rf tt 'oo dd uc zz uc zz aa nn ii mm 'aa ij zz dd ac ff ll oo rr 'eh ss tt ac ll 'oh gg uc ss 'ee dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0070.wav;adriana
#p 'aa uw ll ii gg 'aa rf #c aa vv 'ii zz ic ii mm ee dz ii aa tt aa mm 'en ts ic ss 'oo bb rd ic ss 'ee uw ss ss in tt 'oo mm ac zz ic ss ic aa uw gg 'en mm 'aa ij zz dd ac ff aa mm 'ii ll ij ac ee ss tt 'aa dd oo 'en ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0014.wav;adriana
#p pp aa dd rd 'on jn zz nn ac pp rd oo pp oo rf ss 'an wn dd uc zz mm ee lh 'oh rr ic zz dd uc mm 'un dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0476.wav;adriana
#p 'aa #c en tt 'an wn ff 'oo ij en gg 'an nn uc #c dd ee ss kk 'uu uw pp ic mm ic uc in kk 'oo mm oo dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0098.wav;adriana
#p ac kk 'en pp ee rf tt en ss 'ee rr 'ee ss ts ic ee ss pp 'aa ss uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0654.wav;adriana
#p kk uw 'an tt uc dd ee ss pp ee rf dz 'ii ss ic uw dz ic bb ii oo gg rd aa ff 'ii ac pp 'aa rr ac ff aa ll 'aa rf dd ac rx ee uw nn ii 'an wn oo rf dz ii nn 'aa rr ij ac dd ac kk 'an mm ac rr ac mm uu nn ii ss ii pp 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0130.wav;adriana
#p nn ac zz en tt rd ee ll 'in nh ac zz ee ss tt 'an wn nn 'oh ss ac zz rx 'eh gg rd ac ss pp 'aa rr ac 'eh ss tt ac 'aa rr ee ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0693.wav;adriana
#p aa pp rd oo vv 'ee ij ts ic ic nn 'an wn pp 'ee rf kk ac 'eh ss tt ac oo pp oo rf tt uu nn ii dd 'aa dz ic #s zh 'aa kk ic tt an bb 'en pp 'oh dz ic rx ee ts ii rr 'aa rr uc bb oo ll 'ee tt uc 'in dd uc dz ii rr 'eh tt uc ac 'uu mm ac dz ic nn 'oh ss ac zz ll 'oh zh ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0051.wav;adriana
#p dd ee pp 'oo ij zz dz ic un tt 'en pp uc #c pp oo rr 'en #c nn 'an wn 'eh kk 'oo mm uc ss 'ee uw zh oo zz 'eh dz 'ii ss ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0717.wav;adriana
#p bb rd ii tt 'an nn ic kk uc kk ic sh ee gg 'oo uw 'aa uw en pp 'aa ts ic kk on uc aa tt aa kk 'an ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0372.wav;adriana
#p ss 'uu ac ff aa mm 'ii ll ij ac dd 'eh vv ic pp rd oo vv ii dd en ss ii 'aa rr uc in vv en tt 'aa rr ic uw #c ic aa 'ii uc zh uu 'ii zz vv 'aa ij dd ee tt ee rf mm ii nn 'aa rf kk 'en ss ee rr 'aa uc rx ee ss pp on ss 'aa vv ee uw pp 'ee ll uc kk on tt rd 'aa tt uc dz ic ll 'ii zz in #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0107.wav;adriana
#p ac ss kk 'oo ij zz ac ss pp oo rr aa kk 'ii ee ss tt 'an wn bb 'en tt an bb 'en #c mm 'aa zz nn 'an wn pp oo rr 'ii ss uc vv 'an mm uc zz rx ee ll aa sh 'aa rr uc ss kk uw ij dd 'aa dd uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0003.wav;adriana
#p nn 'an wn ee ss tt 'oo uw ff aa zz 'en dd uc zh uu 'ii zz uc dz ic vv aa ll 'oo rr ac ss 'ee uw rx ee ss pp 'ee ij tt uc ic nn 'an wn vv 'oo uw pp en ss 'aa rf nn uc rx 'eh ss tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0065.wav;adriana
#p 'eh ss tt ac mm 'uu zz ic kk ac #c kk ic 'eh rr ac tt 'an wn rx ee 'aa uw tt an bb 'en #c dd 'ee zz dz ic kk ic un dz 'ii ac mm uu dd 'oo uw dz ic vv 'ii dd ac vv ii rr 'oo uw 'aa uw gg uc dd ac en pp rd 'ee zz ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0734.wav;adriana
#p kk ic ss 'oh rf ts ic kk ic nn 'oh ss kk rd uu zz 'an mm uc zz ac ee ss tt aa ss 'an wn dd uc mm ee tt rd 'oo 'eh ss tt ac mm an nh 'an #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0075.wav;adriana
#p aa dz mm ii ts 'ii uw kk ic tt 'ee vv ic un aa tt 'aa kk ic dz ic rx 'ii zz uc nn uc zh 'oo gg uc dz ic zh 'uu lh uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0128.wav;adriana
#p ee zz ii zh 'en ss ij ac in dz ii vv ii dd uu 'aa uw pp 'aa rr ac uc zz oo tt 'eh ij zz nn uc zz aa rx ee dd 'oh rr ic zz dz ic dd aa mm 'aa ss kk uc #c aa ff 'ii rf mm ac uc ee zz ee kk uu ts 'ii vv uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0384.wav;adriana
#p 'uu mm ac kk 'oo ij zz ac kk ic vv 'aa ll ic #c pp rd ee ss ii zz 'an mm uc ss ss aa 'ii rf dd uc pp aa 'ii ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0659.wav;adriana
#p dd 'uu rr ac ss 'in kk uc mm 'ee zz ic ss #c ic nn 'an wn tt 'en kk 'aa rf nn ic aa ss 'aa dd ac aa 'in dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0732.wav;adriana
#p bb 'on dz 'ii ac #e tt 'uu dd uc bb 'en #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0629.wav;adriana
#p en tt rd ee vv 'ii ss tt ac dd uc ss ee kk rd ee tt 'aa rr ic uw pp 'aa rr ac uc zz zh oo rf nn 'aa ij ss ff aa ll 'an dd uc uc kk ic ss en ts 'ii uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0213.wav;adriana
#p ac ee vv oo ll uu ss 'an wn dd ac mm 'oh dd ac rx ee ff ll 'eh ts ic 'uu mm ac ss ee kk uw 'en ss ij ac dz ic ee pp ii zz 'oh dz ic uw zz rx ee ss 'en ts ic zz dz ic nn 'oh ss uc kk oo ts ii dz ii 'an nn uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0205.wav;adriana
#p nn un ss aa ll 'an wn #c uc kk ic tt 'ee mm uc zz ac ff aa zz 'ee rr 'eh ts ii rr 'aa rf ff 'oh tt uc zz en sh uu rx 'aa ss kk uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0704.wav;adriana
#p ac in pp ll an tt aa ss 'an wn dz ic 'uu mm ac rx 'ee dz ic dz ic ii dd en ts ii ff ii kk aa ss 'an wn kk oo mm ee ss 'oo uw zh 'aa nn 'ee ss ts ic tt rd ii mm 'eh ss tt rd ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0022.wav;adriana
#p kk 'aa rf tt ac zz ic bb ii lh 'ee ts ic zz ee ss kk on dz 'ii dd uc zz rx ee vv 'eh ll an wn pp rd ee ss ii oo zz ii dd 'aa dz ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0515.wav;adriana
#p oo bb ss ee rf vv aa tt 'oh rr ic uw ss 'ii rr ic uw dz ic dz ii rr 'ee ij tt uc zz uu mm 'an nn uc zz ii nn aa uw gg uu rr 'oo uw dd uu rr 'an ts ic uc kk aa rf nn aa vv 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0032.wav;adriana
#p 'aa #c mm ic dd ee ss kk 'uu uw pp ic pp oo rf ff aa vv 'oo rf #c mm 'aa zz 'aa sh uc kk ic ll ii gg 'ee ij pp 'aa rr ac uc nn 'uu mm ee rr uc ee rx 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0024.wav;adriana
#p nn 'en pp rd ee ss 'ii zz uc dz ii zz 'ee rr uc kk uw 'an wn ff ee ll 'ii zz ee ss tt 'oo uw kk on ac ss 'uu ac ll ii gg aa ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0085.wav;adriana
#p vv 'aa ij ss oo bb rd 'aa rf pp oo rf kk 'ee 'ee uw ts ii rr 'ee ij #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0651.wav;adriana
#p uc 'oh mm en ee ss pp ll 'ii kk ac ac dz ii mm ii nn uu ij ss 'an wn dd uc dd 'eh ff ic ss ic ts ic kk on aa zh 'uu dd ac dz ic aa pp aa rr 'ee lh uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0107.wav;adriana
#p en tt 'an wn vv 'an mm uc ss kk oo mm ee ss 'aa rf dz ic nn 'oo vv uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0005.wav;adriana
#p pp 'ee gg uc mm 'ee uw ss kk aa sh 'oo rx uc zz ic vv 'oo uw bb rd in kk 'aa rf kk on 'ee ll ic ss #c pp aa ss ee 'aa rf #c 'eh 'uu mm ac tt ee rr aa pp 'ii ac pp 'aa rr ac mm 'in #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0192.wav;adriana
#p uc bb aa rr 'uu lh uc dd ac rx 'uu ac nn 'an wn sh ee gg 'aa vv ac nn uc kk uw 'aa rf tt uc #c pp 'ee ll uc mm 'ee nn uc zz nn 'an wn nn 'ee ss ic kk ic 'ee uw vv ii zz ii tt 'ee ij #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0146.wav;adriana
#p nn uc mm 'ee ss pp aa ss 'aa dd uc #c ss 'ee rf kk ac dz ic tt rd 'ee zz mm ii lh 'on jn zz dz ic pp ee ss 'oo ac ss ff 'oo rr an wn 'aa uw rx 'ii uw aa mm aa zz 'oo nn ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0019.wav;adriana
#p uc ss ts 'ii tt uc ll uc zz dz ic kk aa pp ii tt aa ll ii zz aa ss 'an wn ss 'an wn 'uu mm ac bb 'oo ac oo pp ss 'an wn #c ic uc rx 'ii ss kk uc 'eh bb 'en aa bb 'aa ij sh uc dd ac zz 'oo uw tt rd ac zz oo pp ss 'on jn zz dz ic in vv ee ss ts ii mm 'en tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0057.wav;adriana
#p uc ss tt rd 'ee zz aa tt 'aa kk ic zz 'eh rr an wn ff 'aa uw tt ac dz ic aa ll ii 'aa dd uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0232.wav;adriana
#p gg uu ss tt 'aa vv uc en rx 'ii kk ic kk aa rf dd 'oo zz uc dd uc ss ss 'an tt uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0427.wav;adriana
#p ff 'ee ss ss 'ee uw mm ee lh 'oh rf #c mm 'aa zz 'ee ll ic ss ic dd ee ss kk uu uw pp 'oo uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0589.wav;adriana
#p mm 'aa zz en tt 'an wn #c kk 'oo mm uc 'ee uw ee ss tt 'aa vv ac dz ii zz 'en dd uc #c ac ss 'uu ac in tt ee rf nn 'eh ts ic aa kk aa bb 'oo uw ic vv oo ss 'ee nn 'an wn kk on tt rd aa tt 'oo uw un pp aa kk 'oh ts ic aa dz ii ss ii oo nn 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0126.wav;adriana
#p 'oo uw vv ic aa uw gg 'uu mm ac ss pp 'ee rf dd ac ss pp 'aa rr ac ac mm oo 'eh dd ac ee ss tt rd an zh 'ee ij rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0500.wav;adriana
#p ac en tt rd 'aa dd ac dd uc 'oh rf gg an wn ff ii kk 'oo uw ff ee sh 'aa dd ac pp 'ee ll uc ss pp rd oo ff ee ss 'oo rr ic zz aa tt 'eh uc ff ii nn 'aa uw dd uc en kk 'on tt rd uc #c kk ic tt ee rf mm ii nn 'oo uw pp oo rf vv 'oh uw tt ac dd ac ss kk aa tt 'oo rf zz ic 'oh rr ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0212.wav;adriana
#p 'eh ss ac kk 'aa ij sh ac dz ic sh oo kk oo ll 'aa ts ic zz 'eh 'uu mm ac tt en tt aa ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0041.wav;adriana
#p nn 'an wn sh oo rr 'oo uw ss ee kk 'eh rr 'aa uw oo lh 'aa rr ac zz 'aa rr ee ac zz dd uc zz dd ee zz ll ii zz aa mm 'en tt uc zz dz ic tt 'eh rx ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0784.wav;adriana
#p kk on kk 'oo rx ac ac 'uu mm ac bb 'oo uw ss ac dz ic dd oo uw tt oo rr 'aa dd uc ic ee ss kk 'ee ss ac uc ss pp rd oo bb ll 'ee mm ac ss kk on uc en pp rd 'ee gg uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0140.wav;adriana
#p 'eh ac pp rd ii mm 'ee ij rr ac vv 'ee ss kk ic uc nn 'oh mm ic dd uc bb rd aa zz 'ii uw aa pp aa rr 'eh ss ic nn 'eh ss tt ac pp uu bb ll ii kk aa ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0020.wav;adriana
#p ac ee ss kk 'oh ll ac vv ii rf tt uu 'aa uw 'eh un pp oo rf tt 'aa uw dz ic ee dd uu kk aa ss 'an wn ac dz ii ss tt 'an ss ij ac #c kk ic oo ff ee rr 'eh ss ic kk 'uu rf ss uc zz gg rd aa tt 'uu ij tt uc zz en dz ii vv 'eh rf ss ac zz 'aa rr ee ac ss #c kk 'oo mm uc aa dz mm ii nn ii ss tt rd aa ss 'an wn #c kk on tt aa bb ii ll ii dd 'aa dz ic ic ff ii nn 'an ss ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0090.wav;adriana
#p gg oo ss tt aa rr 'ii ac dz ic ff aa zz 'ee rr 'uu mm ac oo bb ss ee rf vv aa ss 'an wn #k;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0003.wav;adriana
#p ii rf mm 'an rx ee ss pp 'on dz ic 'aa uw rx ee pp 'oh rf tt ee rf dd ac ee mm ii ss 'oo rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0129.wav;adriana
#p kk uw 'aa tt rd uc mm ii lh 'on jn ss #c ss 'en tt uc ic oo ij tt 'en tt ac ic nn 'oh vv ic mm 'ii uw #c ss 'en tt uc ic vv 'in ts ic ic ss 'eh ts ic rx ee 'aa ij ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0209.wav;adriana
#p ac kk 'on tt ac dz ic kk rd 'eh dz ic tt uc in ff oo rf mm 'aa dd ac ff 'oo ij bb ll oo kk ee 'aa dd ac dd 'ee zz dz ic 'aa zz dd ee zz 'oo ij tt uc 'oh rr ac zz dd uc dz 'ii ac tt rd 'ee zz ic dz ic aa bb rd 'ii uw dd ee vv 'ii dd uc ac pp rd oo vv 'aa vv ee uw kk ll oo nn 'aa zh en dd uc ss 'ee uw kk aa rf tt 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0085.wav;adriana
#p pp 'aa rr ac tt ee rf mm ii nn 'aa rf #c in ff 'oh rf mm ic ss 'ee uw dz ii ss pp oo zz ii ts 'ii vv uc dz ic ss ee gg uu rr 'an ss ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0200.wav;adriana
#p vv 'in ts ic ic kk uw 'aa tt rd uc 'oh rr ac zz ic tt rd 'in tt ac ic 'oo ij tt uc mm ii nn 'uu tt uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0169.wav;adriana
#p pp rd aa zz 'ee rr en kk on nh ee ss 'ee ll uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0564.wav;adriana
#p dd 'eh vv ic kk rd ee ss 'ee rr uc dd ee zz en pp 'en nh uc dd uc ss ee tt 'oo rr aa uw tt oo mm oo ts 'ii vv uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0015.wav;adriana
#p ss 'en pp rd ic kk ic vv ii zz ii tt 'aa rr ac kk ii tt 'an dd ac #c vv 'aa ij gg an nh 'aa rr 'uu mm ac ff rd 'uu tt ac 'aa ss 'uu ac ee ss kk 'oo lh ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0019.wav;adriana
#p nn 'an wn vv 'aa ll ic ac pp 'ee nn ac aa rx ii ss kk 'aa rf #s mm ee lh 'oh rf rx ee nn oo vv 'aa rr uc pp aa ss aa pp 'oh rf ts ic dd 'eh ll ac aa gg 'oh rr ac kk ic aa uw gg 'un ss ff 'oo rr an wn dz ii ss pp en ss 'aa dd uc zz ic 'oo uw tt rd uc ss pp ee dz 'ii rr an wn pp 'aa rr ac ss aa 'ii rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0093.wav;adriana
#p ac ff 'aa dd ac mm aa dd rd 'in nh ac pp rd oo mm ee tt 'ee uw tt rd aa zz 'ee rr 'uu mm ac mm oo 'eh dd ac dz ic 'oo uw rr uc pp oo rf kk 'aa dd ac dd 'en ts ic kk ic kk aa 'ii ss ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0013.wav;adriana
#p uc 'oh rf gg an wn dd ac ss aa 'uu dz ic kk 'ii zz rx ee uw nn 'ii rr uc zz zh 'oh vv en zz nn uc tt uw 'ii tt ee rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0058.wav;adriana
#p en kk 'aa zz ac #c dd uu rr 'an ts ic uc mm un dz ii 'aa uw #c ac ss ee ll ee ss 'an wn ff ee rf nn 'an dd uc kk on pp ll ee tt 'oo uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0238.wav;adriana
#p uc zz dd 'oo ij ss kk an dz ii dd 'aa tt uc zz 'aa uw mm ii nn ii ss tt 'eh rr ic uw dd ac aa gg rd ii kk uu uw tt 'uu rr ac #c ee ss tt 'an wn ss 'en dd uc ll 'ii dd ee rr ic zz nn uc kk on gg rd 'eh ss uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0179.wav;adriana
#p pp rd oo kk uu rr aa dd oo rr 'ii ac zh ee rr 'aa uw dd ac rx ee pp 'uu bb ll ic kk ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0168.wav;adriana
#p pp aa rr 'eh ss ic aa tt 'eh ff 'aa ss ic uw en tt en dd 'ee rf #c zh oo gg 'aa rf ss in pp ll ii zz mm 'en ts ic 'uu mm ac bb 'oh ll ac dz ic tt 'ee nn ic zz nn ac pp aa rr 'ee dz ic ic ff in zh 'ii rf kk ic ac rx 'uu ac en ff rd 'en ts ic ac ss 'uu ac kk 'aa zz ac mm uu dd 'oo uw dz ic kk 'oo rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0183.wav;adriana
#p dz ic vv 'ee zz en kk uw 'an dd uc #c kk oo mm 'eh ss an wn ac kk aa 'ii rf nn uc mm 'ee uw kk on ss 'ee ij tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0540.wav;adriana
#p 'ee ll ic ss pp rd oo kk uu rr 'aa rr an wn aa bb rd 'ii gg uc aa ss 'in kk ic sh ee gg 'aa rr an wn 'aa 'ii lh ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0520.wav;adriana
#p ic ac ss kk uw 'aa rf tt ac zz dz ic ff ii nn 'aa uw dd 'ee ll ic ss #c nn uc ll oo kk 'aa uw #c ff 'oo rr an wn nn uc 'an nn uc pp aa ss 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0188.wav;adriana
#p mm 'aa ij zz aa uw gg 'uu mm ac kk 'oo ij zz ac en kk ic 'ee uw pp 'oh ss uc ts ic aa zh uu dd 'aa rf #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0570.wav;adriana
#p vv 'en dd ac dz ic dd 'oh ll ac rr ic zz nn uc rx 'eh ss tt uc dd uc kk aa ss 'ii nn uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0283.wav;adriana
#p nn uc kk 'aa zz uc 'ee uw vv 'oo uw in kk ll uu 'ii rr ac ss kk 'on pp rd ac ss kk ic 'ee uw ts 'in nh ac ee ss tt oo rf nn 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0639.wav;adriana
#p uc rx 'oh kk ic dd uc zz 'an nn uc zz oo ij tt 'en tt ac ff 'ee zz vv aa ll 'ee rr ac pp 'ee nn ac uc ss 'eh kk uc ll uc dd ee zz ee nn 'oh vv ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0124.wav;adriana
#p oo pp ee rr aa ss 'on jn ss kk on pp rd oo mm ii ss 'aa dd ac zz ic dd ee ff ii nn ii ts 'ii vv ac ss #c pp oo uw pp 'an ss ac ff 'aa ss ic uw #c pp oo uw pp 'an ss ac in tt ee gg rd 'aa dd ac #c 'eh ll ic aa gg 'aa #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0503.wav;adriana
#p ss 'ee ij kk ic 'eh kk on pp ll 'eh kk ss uc uc kk on tt rd 'oo ll ic dd ac ss ff 'ii ll ac ss #c mm 'aa zz vv 'an mm uc ss kk on ss ee gg 'ii rf mm ee lh oo rr 'aa rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0053.wav;adriana
#p uc ll ee zh ii oo nn 'aa rr ic uw dz 'ii ss ic kk ic nn 'an wn ss 'aa bb ic ss ic vv 'aa ij pp ee dz 'ii rr ac ss ii dd aa dd an nn 'ii ac ff rd an ss 'ee zz ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0147.wav;adriana
#p aa ss 'in kk ic uc ss pp rd ii mm 'ee ij rr uc ss ss in tt 'oo mm ac ss ss uu rf zh 'ii rr en #c 'eh ff un dd aa mm en tt 'aa uw kk ic pp rd oo kk 'uu rr ic aa zh 'uu dd ac mm 'eh dz ic kk ac ii mm ee dz ii 'aa tt ac pp 'aa rr ac kk ic uc ss pp rd oo ff ii ss ii oo nn 'aa ij zz in dz 'ii kk en uc kk ic 'eh aa pp rd oo pp rd ii 'aa dd uc en kk 'aa dd ac kk 'aa zz uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0071.wav;adriana
#p nn in gg 'en kk 'oo mm uc kk rd ii ss ts 'ii nn ac pp 'aa rr ac en ss ii nn 'aa rf tt 'oo dd uc zz nn 'oh zz ac dd an ss 'aa rr aa kk 'eh ll ac mm 'uu zz ic kk ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0114.wav;adriana
#p ss 'in 'eh pp oo ss 'ii vv ee uw #s en tt 'an wn mm ic dz 'ii gg ac en kk uw 'aa uw sh 'oh pp in ee ss tt 'aa ac ll 'oh zh ac ff 'eh ss ts ic tt rd 'eh kk ic 'on dz ic vv oo ss 'ee kk on pp rd 'oo uw uc ee kk ii pp aa mm 'en tt uc kk on dd ee ff 'ee ij tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0114.wav;adriana
