phonetic_transcription;wav_path;speaker;style
#p tt 'oo dd uc mm 'un dd uc kk 'eh rf mm ee sh 'ee rf nn ac zz aa pp ll ii kk aa ss 'on jn zz dz ic bb 'oo uw ss ac aa gg 'oh rr ac #s mm 'aa ss tt 'en nh ac ss ee rf tt 'ee zz ac kk ic ac zz aa ss 'on jn zz vv 'an wn ss uu bb 'ii rr ic kk on pp en ss 'aa rr ac ss pp 'ee rf dd ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_aco/wav22/eps_animado_aco0043.wav;adriana;animado
#p uc kk ic 'eh un aa bb ss 'uu rf dd uc #s pp 'oo ij ss ss ic uc nn 'oh ss uc pp ll an nn 'ee tt ac dd ee ij sh 'aa rf dz ic ee zz ii ss ts 'ii rf nn 'an wn aa vv ee rr 'aa uc kk ic 'oo uw kk 'oo mm uc kk on ss uu mm 'ii rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_gen/wav22/eps_acolhedor_gen0229.wav;adriana;acolhedor
#p vv oo ss 'ee nn 'en dd ee ss kk on ff 'ii ac #s mm 'aa zz uc rx uu 'ii dd uc 'eh in kk on vv ee nn ii 'en ts ic ic aa tt rd aa pp 'aa lh ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0039.wav;adriana;rispido
#p nn un ss aa ll 'an wn #c uc kk ic tt 'ee mm uc zz ac ff aa zz 'ee rr 'eh ts ii rr 'aa rf ff 'oh tt uc zz en sh uu rx 'aa ss kk uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0704.wav;adriana;neutro
#p ll 'ii gg ac ee ss tt aa dd uu 'aa uw dz ic en ss 'ii nn uc dd ac nn 'oh vv ac zz ee ll 'an dz ij ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_rf/wav22/eps_animado_rf0418.wav;adriana;animado
#p tt 'uu dd uc vv 'aa ll ic ac pp 'ee nn ac kk uw 'an dd uc ac 'aa uw mm ac nn 'an wn 'eh pp ee kk 'ee nn ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_rf/wav22/eps_animado_rf0069.wav;adriana;animado
#p 'an ts ic ss #c aa 'in dd ac #c tt ee rr 'an wn kk ic kk on vv en ss 'ee rf kk ic uc kk on pp ll 'eh kk ss uc dd uc rx 'ii uw mm aa dd 'ee ij rr ac dd ee vv ee rr 'aa ss 'ee rf kk on ss tt rd uu 'ii dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_gen/wav22/eps_animado_gen0141.wav;adriana;animado
#p ac in pp ll an tt aa ss 'an wn dz ic 'uu mm ac rx 'ee dz ic dz ic ii dd en ts ii ff ii kk aa ss 'an wn kk oo mm ee ss 'oo uw zh 'aa nn 'ee ss ts ic tt rd ii mm 'eh ss tt rd ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0022.wav;adriana;neutro
#p mm oo mm 'en tt uc en kk ic rx ee vv ee ll 'oo uw ac gg 'eh rx ac dd uc zz ee ss tt rd 'an nh uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0237.wav;adriana;rispido
#p pp 'aa gg uc zz 'aa uw ss pp rd oo dd uu tt 'oo rr ic zz en kk uw aa rr 'en tt ac ic nn 'oh vv ic vv 'ee zz ic ss #c pp oo rf kk 'aa uw zz ac dd ac sh 'uu vv ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_rf/wav22/eps_acolhedor_rf0443.wav;adriana;acolhedor
#p kk 'aa rf tt ac zz ic bb ii lh 'ee ts ic zz ee ss kk on dz 'ii dd uc zz rx ee vv 'eh ll an wn pp rd ee ss ii oo zz ii dd 'aa dz ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0515.wav;adriana;neutro
#p oo bb ss ee rf vv aa tt 'oh rr ic uw ss 'ii rr ic uw dz ic dz ii rr 'ee ij tt uc zz uu mm 'an nn uc zz ii nn aa uw gg uu rr 'oo uw dd uu rr 'an ts ic uc kk aa rf nn aa vv 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0032.wav;adriana;neutro
#p ac nn aa tt uu rr 'ee zz ac vv 'aa ij ss ic en kk aa rx ee gg 'aa rf dz ic kk oo ll oo kk 'aa rf vv oo ss 'ee nn uc ss tt rd 'ii lh uc ss #c pp 'ee ll ac zz bb 'oo ac zz 'oo uw pp 'ee ll ac zz mm 'aa ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0005.wav;adriana;rispido
#p aa bb rd ii rr 'ee mm uc zz 'uu mm ac ee ss ee ss 'an wn pp rd ac vv oo ss 'ee pp aa gg 'aa rr aa 'in dd ac 'oo zh ic ac pp aa rf ss 'eh ll ac dd uc aa kk 'oo rf dd uc kk ic ee ss tt 'aa vv en ss 'ii dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_aco/wav22/eps_animado_aco0078.wav;adriana;animado
#p pp 'aa rr ac ss en ts 'ii rf ss ic bb 'en nn 'eh ss ac kk uw aa rr en tt 'ee nn ac #c ss in tt oo nn 'ii zz ic nn 'oh ss uc pp rd oo gg rd 'an mm ac dz ic mm 'uu zz ic kk ac tt 'oo dd uc dz 'ii ac dd ac zz vv 'in ts ic ic 'uu mm ac 'aa zz vv 'in ts ic ic tt rd 'ee zz 'oh rr ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_ani/wav22/eps_animado_ani0032.wav;adriana;animado
#p aa tt en dd 'ee mm uc zz vv 'in ts ic ic kk uw 'aa tt rd uc 'oh rr ac ss pp oo rf dz 'ii ac ss 'eh ts ic dz 'ii ac ss pp oo rf ss ee mm 'an nn ac #c en tt 'an wn 'eh in pp oo ss 'ii vv ee uw aa kk rd ee dz ii tt 'aa rf nn uc kk ic vv oo ss 'ee ee ss tt 'aa mm ic ff aa ll 'an dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0005.wav;adriana;rispido
#p ac in pp oo rf tt 'an ss ij ac dd ac ss ss oo ll uu ss 'on jn zz ee ss tt aa rr 'aa nn ac aa rf zh en ts 'ii nn ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0546.wav;adriana;rispido
#p 'ee ll ic ss pp rd oo kk uu rr 'aa rr an wn aa bb rd 'ii gg uc aa ss 'in kk ic sh ee gg 'aa rr an wn 'aa 'ii lh ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_rf/wav22/eps_animado_rf0615.wav;adriana;animado
#p uc zz zh 'uu rr uc ss pp 'ee ll ac tt 'aa sh ac ss ee ll 'ii kk ic aa kk uu mm uu ll 'aa dd ac nn 'an wn aa ff ee tt aa rr 'an wn ac ee kk oo nn oo mm 'ii ac gg ll oo bb 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_rf/wav22/eps_acolhedor_rf0084.wav;adriana;acolhedor
#p 'aa #c mm ic dd ee ss kk 'uu uw pp ic pp oo rf ff aa vv 'oo rf #c mm 'aa zz 'aa sh uc kk ic ll ii gg 'ee ij pp 'aa rr ac uc nn 'uu mm ee rr uc ee rx 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0024.wav;adriana;neutro
#p aa tt 'eh 'oo zh ic ac 'oh bb rd ac zh 'aa kk on pp ll ee tt 'oo uw pp 'aa rf ts ic zz dd ac in ff rd aa ee ss tt rd uu tt 'uu rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_rf/wav22/eps_animado_rf0533.wav;adriana;animado
#p ll ee gg 'aa uw ss 'ee uw pp 'oo uw ss ts ic #p vv 'aa ij nn uc zz aa zh uu dd 'aa rr ac oo rf gg aa nn ii zz 'aa rf nn 'oh ss uc rx oo tt 'ee ij rr uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_gen/wav22/eps_animado_gen0218.wav;adriana;animado
#p kk aa dd 'aa ss tt rd ic ss ic ic ss 'ee zh ac mm 'aa ij zz un rx ee vv en dd ee dd 'oo rf zh ee kk ii ts 'ii #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_ani/wav22/eps_animado_ani0142.wav;adriana;animado
#p vv 'oo uw ff oo kk 'aa rf nn uc kk ic 'ee uw ss 'oo uw ff 'oh rf ts ic ic nn uc kk ic ff aa rr 'ee ij nn uc rx 'in gg ic #c en vv 'ee zz dz ic mm ic pp rd ee oo kk uu pp 'aa rf kk on uc kk ic 'ee ll ic ff aa rr 'aa kk oo mm 'ii gg uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_gen/wav22/eps_acolhedor_gen0120.wav;adriana;acolhedor
#p pp 'aa gg uc zz 'aa uw ss pp rd oo dd uu tt 'oo rr ic zz en kk uw aa rr 'en tt ac ic nn 'oh vv ic vv 'ee zz ic ss #c pp oo rf kk 'aa uw zz ac dd ac sh 'uu vv ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0337.wav;adriana;rispido
#p oo bb rd ii gg 'aa dd ac pp 'ee ll ac kk on ff ii rf mm aa ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0346.wav;adriana;rispido
#p nn 'en pp rd ee ss 'ii zz uc dz ii zz 'ee rr uc kk uw 'an wn ff ee ll 'ii zz ee ss tt 'oo uw kk on ac ss 'uu ac ll ii gg aa ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0085.wav;adriana;neutro
#p nn ac mm aa dd rd uu gg 'aa dd ac dz ic 'on tt en #c ac zz dz ii ss kk uu ss 'on jn zz bb uu ss kk 'aa vv an wn 'uu mm ac ss oo ll uu ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_rf/wav22/eps_acolhedor_rf0430.wav;adriana;acolhedor
#p kk 'aa dd ac vv 'ee ss kk ic ll 'en bb rd uc dd aa kk 'ee ll ic tt rd aa pp aa ss 'ee ij rr uc uc ss 'an gg ic mm ic ss 'oh bb ic 'aa kk aa bb 'ee ss ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0141.wav;adriana;rispido
#p dd aa nn ii 'eh ll ac dd uc ss ss 'an tt uc ss ff ee rf nn 'an dz ic zz dz ic ss 'oo uw zz ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_rf/wav22/eps_acolhedor_rf0326.wav;adriana;acolhedor
#p 'aa sh uc kk ic ll ii gg 'ee ij pp 'aa rr ac uc nn 'uu mm ee rr uc ee rx 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_rf/wav22/eps_acolhedor_rf0748.wav;adriana;acolhedor
#p vv 'aa ij ss oo bb rd 'aa rf pp oo rf kk 'ee 'ee uw ts ii rr 'ee ij #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0651.wav;adriana;neutro
#p oo pp ee rr aa ss 'on jn ss kk on pp rd oo mm ii ss 'aa dd ac zz ic dd ee ff ii nn ii ts 'ii vv ac ss #c pp oo uw pp 'an ss ac ff 'aa ss ic uw #c pp oo uw pp 'an ss ac in tt ee gg rd 'aa dd ac #c 'eh ll ic aa gg 'aa #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_rf/wav22/eps_animado_rf0598.wav;adriana;animado
#p uc 'oh mm en ee ss pp ll 'ii kk ac ac dz ii mm ii nn uu ij ss 'an wn dd uc dd 'eh ff ic ss ic ts ic kk on aa zh 'uu dd ac dz ic aa pp aa rr 'ee lh uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0107.wav;adriana;neutro
#p gg rd 'aa ss ac zz ac dd 'ee uw ss #c tt 'en 'uu mm ac kk 'eh dd ac dd 'aa gg uw ac pp 'eh rf tt uc dd 'eh ll ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_rf/wav22/eps_acolhedor_rf0729.wav;adriana;acolhedor
#p nn 'eh ss tt ac zz dd 'aa tt ac zz uc zz aa pp aa rr 'ee lh uc ss pp ee rf mm aa nn ee ss ee rr 'an wn dd ee zz ll ii gg 'aa dd uc ss #c ss en aa ss 'eh ss uc 'aa uw ss ss ii ss tt 'ee mm ac zz dd ac rx ee ss 'ee ij tt ac aa tt 'eh mm 'ee zz mm uc nn uc pp ll an tt 'an wn ff ii ss kk 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_gen/wav22/eps_animado_gen0200.wav;adriana;animado
#p dd 'oo nn ac dz ic un tt ee rx 'ee nn uc nn uc ss ee mm ii tt 'eh rr ic uw ii zz rx aa ee ll 'ii tt ac dd uc zh aa ss an nn 'an #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_rf/wav22/eps_animado_rf0593.wav;adriana;animado
#p en tt 'an wn vv 'an mm uc ss kk oo mm ee ss 'aa rf dz ic nn 'oo vv uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0005.wav;adriana;neutro
#p ll ee oo nn 'aa rf dd uc dz ic mm 'oo uw rr ac 'aa uw vv ic zz dd ac kk 'oh ss tt ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_rf/wav22/eps_animado_rf0608.wav;adriana;animado
#p tt 'oo dd ac vv 'ee ss kk ic ts ic 'oo uw ss uc #c mm 'ee uw kk oo rr aa ss 'an wn bb 'aa ts ic mm 'aa ij zz rx 'aa pp ic dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_ani/wav22/eps_animado_ani0077.wav;adriana;animado
#p uc kk ic aa zh 'uu dd ac 'eh dd ee ss ii dz 'ii rf kk uw 'aa uw ss ee rr 'aa uc nn 'ii vv ee uw dd ac aa ll ii mm en tt aa ss 'an wn dd uc ss pp 'ee ij sh ic ss #c ff aa zz 'en dd uc kk ic 'ee ll ic ss tt 'en nh an wn kk ic nn aa dd 'aa rf kk 'oo mm uc nn 'un kk ac pp rd ac ss aa uw vv 'aa rf ss 'uu ac zz vv 'ii dd ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_gen/wav22/eps_acolhedor_gen0126.wav;adriana;acolhedor
#p tt rd 'aa ts ic 'eh ss ac 'aa rf vv oo rr ic kk on kk aa rr 'in nh uc ic 'eh ll ac kk rd ee ss ee rr 'aa bb oo nn 'ii tt ac ic vv ii ss tt 'oh zz ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_rf/wav22/eps_acolhedor_rf0094.wav;adriana;acolhedor
#p aa kk rd ee dz 'ii tt uc kk ic ss 'ee zh ac un pp rd oo bb ll 'ee mm ac mm oo mm en tt 'an nn ee uw #s pp oo rf ff aa vv 'oo rf #c tt 'en ts ic nn oh vv aa mm 'en ts ic mm 'aa ij ss tt 'aa rf dz ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_aco/wav22/eps_animado_aco0039.wav;adriana;animado
#p ff 'oo ij un sh 'oh kk ic ee ss tt rd 'an nh uc kk uw 'an dd uc 'ee ll ic en gg oo ll 'ii uw tt 'uu dd uc aa kk 'ii ll uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_rf/wav22/eps_acolhedor_rf0596.wav;adriana;acolhedor
#p vv 'an mm uc ss pp ee dz 'ii rf pp 'aa rr ac uc gg uw aa rf dz 'in nh ac pp aa ss 'aa rf pp 'ee ll ac ff aa rf mm 'aa ss ij ac ic kk on pp rd 'aa rr 'ee ss ic rx ee mm 'eh dz ic uw pp rd ac vv oo ss 'ee aa 'in dd ac 'oo zh ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0015.wav;adriana;rispido
#p kk on ff rd 'on tt uc aa mm ee rr ii kk 'an nn uc dz ic vv 'oo uw dz ic vv ee rf dd 'aa dz ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0245.wav;adriana;rispido
#p pp 'oh ss uc lh ic aa zh uu dd 'aa rf ss 'in #s vv 'oo uw dz ii rr ee ss ii oo nn 'aa rf vv oo ss 'ee pp 'aa rr ac ac pp ee ss 'oo ac rx ee ss pp on ss 'aa vv ee uw pp 'ee ll uc zz aa zh en dd aa mm 'en tt uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_aco/wav22/eps_acolhedor_aco0091.wav;adriana;acolhedor
#p bb 'oo ac nn 'oo ij ts ic pp rd ac tt 'oo dd uc ss #e zh 'aa zh 'aa kk oo mm ee ss 'an mm uc ss kk on ac 'aa uw ll ac dz ic 'oo zh ic #c kk ic pp rd oo mm 'eh ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_ani/wav22/eps_animado_ani0094.wav;adriana;animado
#p uc ee ss tt 'aa dz ic uw pp 'eh dz ic pp aa rf ts ii ss ii pp aa ss 'an wn pp 'aa rr ac kk oo ll aa bb oo rr 'aa rf #c ic pp oo rr 'ii ss uc vv 'oh uw tt ac 'aa uw ee ss 'eh ss uc dz ic vv ee 'ii kk uc ll uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_rf/wav22/eps_acolhedor_rf0319.wav;adriana;acolhedor
#p ss 'oh un in ss tt 'an ts ic kk ic 'ee uw zh 'aa ts ic pp 'aa ss uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_rf/wav22/eps_animado_rf0172.wav;adriana;animado
#p pp 'ee gg uc mm 'ee uw ss kk aa sh 'oo rx uc zz ic vv 'oo uw bb rd in kk 'aa rf kk on 'ee ll ic ss #c pp aa ss ee 'aa rf #c 'eh 'uu mm ac tt ee rr aa pp 'ii ac pp 'aa rr ac mm 'in #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0192.wav;adriana;neutro
#p 'ee ll ic vv 'aa ij kk aa uw zz 'aa rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_rf/wav22/eps_animado_rf0183.wav;adriana;animado
#p 'ee ll ic ss ts 'in nh an wn ee zz 'an mm ic zz nn ac 'eh pp oo kk ac dd uc gg ll 'oo bb uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_rf/wav22/eps_animado_rf0752.wav;adriana;animado
#p uc bb aa rr 'uu lh uc dd ac rx 'uu ac nn 'an wn sh ee gg 'aa vv ac nn uc kk uw 'aa rf tt uc #c pp 'ee ll uc mm 'ee nn uc zz nn 'an wn nn 'ee ss ic kk ic 'ee uw vv ii zz ii tt 'ee ij #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0146.wav;adriana;neutro
#p pp oo rf zh en ts ii ll 'ee zz ac pp oo dd ee rr 'ii ac ff aa ll 'aa rf kk on 'eh ll ac #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0171.wav;adriana;rispido
#p mm aa rr 'ii ac ee dd uu 'aa rf dd ac #c nn 'an wn ll oo kk aa ll ii zz 'an mm uc zz uc pp aa gg aa mm 'en tt uc dd uc ss 'ee uw aa kk 'oo rf dd uc kk on ac sh ee vv rd oo ll 'eh #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0064.wav;adriana;rispido
#p uc kk 'aa rr ac nn aa mm 'oh rr ac vv oo ss 'ee #s mm 'aa zz vv oo ss 'ee nn 'an wn kk on ss 'eh gg ic aa bb an dd oo nn 'aa rr ac vv 'ii dd ac dz ic ss oo uw tt 'ee ij rr uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0066.wav;adriana;rispido
#p 'ii ss uc dz ic 'ii rr ic vv 'ii rr ac kk 'aa dd ac dd 'oo ij zz dz 'ii ac zz nn 'an wn rx ee zz 'oh uw vv ic nn 'aa dd ac #c tt 'en kk ic pp aa rr 'aa rr ic ff aa zz 'ee rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0083.wav;adriana;rispido
#p pp rd ee ss 'ii zz an wn ss 'ee rr uc ee kk ii vv aa ll 'en ts ic dd uc mm uu nn ii ss 'ii pp ic uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0256.wav;adriana;rispido
#p pp oo ss 'ii vv ee ij ss ff 'aa lh ac zz nn ac zz in ff oo rf mm aa ss 'on jn zz rx ee pp aa ss 'aa dd ac ss #c ss en kk on ff ee rr 'ii rf #c pp oo dd ee rr 'an wn aa kk aa rx ee tt 'aa rf pp rd oo bb ll 'ee mm ac ss ff uu tt 'uu rr uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0308.wav;adriana;rispido
#p uc aa ss 'un tt uc 'ee uw ss 'oh pp 'oh ss uc dz ii ss kk uu ts 'ii rf kk on 'ee ll ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_rf/wav22/eps_acolhedor_rf0695.wav;adriana;acolhedor
#p nn uc mm 'ee ss pp aa ss 'aa dd uc #c ss 'ee rf kk ac dz ic tt rd 'ee zz mm ii lh 'on jn zz dz ic pp ee ss 'oo ac ss ff 'oo rr an wn 'aa uw rx 'ii uw aa mm aa zz 'oo nn ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0019.wav;adriana;neutro
#p uc ss ts 'ii tt uc ll uc zz dz ic kk aa pp ii tt aa ll ii zz aa ss 'an wn ss 'an wn 'uu mm ac bb 'oo ac oo pp ss 'an wn #c ic uc rx 'ii ss kk uc 'eh bb 'en aa bb 'aa ij sh uc dd ac zz 'oo uw tt rd ac zz oo pp ss 'on jn zz dz ic in vv ee ss ts ii mm 'en tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0057.wav;adriana;neutro
#p ac ss oo ss ii ee dd 'aa dz ic vv 'aa ij pp oo dd 'ee rf #c dd 'eh ss tt ac vv 'ee ss #c tt 'ee rf dz ii rr 'ee ij tt uc ac ss 'ee rr aa ss 'in #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_rf/wav22/eps_animado_rf0506.wav;adriana;animado
#p mm ic dd 'aa un bb 'on mm oo ts 'ii vv uc pp 'aa rr ac nn 'an wn ee ss pp an kk 'aa rf vv oo ss 'ee #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0055.wav;adriana;rispido
#p ac mm 'aa rf zh en dz ic 'ee rx uc 'eh dz ic 'oo ij tt uc pp 'on tt uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0295.wav;adriana;rispido
#p ac dd 'aa tt ac dz ic vv 'in ts ic ic 'un dz ic zh aa nn 'ee ij rr uc pp 'aa rr ac 'ee ll ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_rf/wav22/eps_acolhedor_rf0441.wav;adriana;acolhedor
#p uc ss tt rd 'ee zz aa tt 'aa kk ic zz 'eh rr an wn ff 'aa uw tt ac dz ic aa ll ii 'aa dd uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0232.wav;adriana;neutro
#p gg uu ss tt 'aa vv uc en rx 'ii kk ic kk aa rf dd 'oo zz uc dd uc ss ss 'an tt uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0427.wav;adriana;neutro
#p vv 'an mm uc zz vv ee rr ii ff ii kk 'aa rr uc kk ic pp 'oh dz ic ee ss tt 'aa rr aa kk on tt ee ss 'en dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_rf/wav22/eps_acolhedor_rf0709.wav;adriana;acolhedor
#p bb aa ij sh 'an dd uc uc aa pp ll ii kk aa ts 'ii vv uc dd uc tt rd ii vv 'aa gg uc #c vv oo ss 'ee en kk on tt rd aa rr 'aa uc oo tt 'eh uw dd uc ss ss 'on nh uc zz ic kk on pp rd 'ee ss uc zz 'oh ts ic mm uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_acolhedor_ani/wav22/eps_acolhedor_ani0113.wav;adriana;acolhedor
#p dd ee pp 'oo ij ss kk ic vv oo ss 'ee en vv 'ii ac ss 'ee uw zz dd 'aa dd uc zz ic dd oo kk uu mm 'en tt uc ss #c uc dd ee pp aa rf tt aa mm 'en tt uc dz ic ff ii nn 'an ss ac zz aa nn aa ll 'ii zz ac tt 'uu dd uc ic dd ee vv 'oh uw vv ic 'uu mm ac rx ee ss pp 'oh ss tt ac en tt rd 'ee zz dz 'ii ac zz 'uu tt ee ij ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_animado_aco/wav22/eps_animado_aco0041.wav;adriana;animado
#p ff 'ee ss ss 'ee uw mm ee lh 'oh rf #c mm 'aa zz 'ee ll ic ss ic dd ee ss kk uu uw pp 'oo uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0589.wav;adriana;neutro
#p vv 'an mm uc zz dd 'aa rf tt 'oo dd ac zz ac zz rx ee kk on pp 'en ss ac zz 'aa uw ss kk ic bb aa tt aa lh 'aa rr an wn pp oo rr 'eh ll ac ss #s 'aa uw ss kk ic tt en tt 'aa rr an wn 'oo uw kk ii zz 'eh rr an wn ff aa zz 'ee rf ss 'ee uw mm ee lh 'oh rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0205.wav;adriana;rispido
#p gg an nh 'oo uw aa uw gg 'un ss en ts 'ii dd uc nn ac zz ee ll ee ij ss 'on jn zz dz ic oo uw tt 'uu bb rd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0489.wav;adriana;rispido
#p nn uc dz 'ii ac en kk ic uc bb rd 'aa ss uc dd uc pp ii ll 'oo tt uc nn 'an wn ff un ss ii oo nn 'oo uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0474.wav;adriana;rispido
